year,state,DEMOCRAT,OTHER,REPUBLICAN,TOTAL,DEMOCRAT_%,REPUBLICAN_%,OTHER_%,Winner,Winner_%,Loser_%
2000,MASSACHUSETTS,1616487.0,238975.0,878502.0,2733964.0,0.5912612602067913,0.32132902993601964,0.08740970985718904,DEMOCRAT,0.5912612602067913,0.32132902993601964
2000,MICHIGAN,2170418.0,108944.0,1953139.0,4232501.0,0.5127979887069135,0.46146214732140645,0.025739863971680103,DEMOCRAT,0.5127979887069135,0.46146214732140645
2000,MINNESOTA,1168266.0,160760.0,1109659.0,2438685.0,0.479055720603522,0.4550235065209324,0.06592077287554564,DEMOCRAT,0.479055720603522,0.4550235065209324
2000,MISSISSIPPI,404614.0,16726.0,572844.0,994184.0,0.40698100150475164,0.5761951509982056,0.016823847497042802,REPUBLICAN,0.5761951509982056,0.40698100150475164
2000,MISSOURI,1111138.0,58830.0,1189924.0,2359892.0,0.47084273348102373,0.5042281595937441,0.02492910692523217,REPUBLICAN,0.5042281595937441,0.47084273348102373
2000,MONTANA,137126.0,33682.0,240178.0,410986.0,0.3336512679264014,0.584394602249225,0.08195412982437358,REPUBLICAN,0.584394602249225,0.3336512679264014
2000,NEBRASKA,231780.0,31377.0,433862.0,697019.0,0.33253039013283714,0.6224536203460738,0.045015989521089095,REPUBLICAN,0.6224536203460738,0.33253039013283714
2000,NEVADA,279978.0,27873.0,301575.0,609426.0,0.4594126276200884,0.49485089247915254,0.045736479900759075,REPUBLICAN,0.49485089247915254,0.4594126276200884
2000,NEW HAMPSHIRE,266348.0,29174.0,273559.0,569081.0,0.46803179160787306,0.4807030985044308,0.05126510988769613,REPUBLICAN,0.4807030985044308,0.46803179160787306
2000,NEW JERSEY,1788850.0,114203.0,1284173.0,3187226.0,0.5612560891508792,0.40291243859079967,0.03583147225832119,DEMOCRAT,0.5612560891508792,0.40291243859079967
2000,NEW MEXICO,286783.0,25405.0,286417.0,598605.0,0.47908554054844177,0.47847411899332615,0.042440340458232056,DEMOCRAT,0.47908554054844177,0.47847411899332615
2000,NEW YORK,3942215.0,759423.0,2258577.0,6960215.0,0.566392704823055,0.32449816564574513,0.10910912953119983,DEMOCRAT,0.566392704823055,0.32449816564574513
2000,NORTH CAROLINA,1257692.0,26135.0,1631163.0,2914990.0,0.43145671168683253,0.559577562873286,0.008965725439881441,REPUBLICAN,0.559577562873286,0.43145671168683253
2000,NORTH DAKOTA,95284.0,18120.0,174852.0,288256.0,0.3305533969804618,0.6065858126110124,0.06286079040852575,REPUBLICAN,0.6065858126110124,0.3305533969804618
2000,OHIO,2183628.0,168007.0,2350363.0,4701998.0,0.46440428090356484,0.4998647383516539,0.03573098074478126,REPUBLICAN,0.4998647383516539,0.46440428090356484
2000,OKLAHOMA,474276.0,15616.0,744337.0,1234229.0,0.38426904569573395,0.603078521084823,0.012652433219443069,REPUBLICAN,0.603078521084823,0.38426904569573395
2000,OREGON,720342.0,100031.0,713577.0,1533950.0,0.46959940024120733,0.46518921737996677,0.06521138237882591,DEMOCRAT,0.46959940024120733,0.46518921737996677
2000,PENNSYLVANIA,2485967.0,145091.0,2281127.0,4912185.0,0.5060817131276611,0.4643813292862545,0.0295369575860844,DEMOCRAT,0.5060817131276611,0.4643813292862545
2000,RHODE ISLAND,249508.0,29049.0,130555.0,409112.0,0.6098770018967911,0.31911799213907194,0.07100500596413696,DEMOCRAT,0.6098770018967911,0.31911799213907194
2000,SOUTH CAROLINA,566037.0,30973.0,786892.0,1383902.0,0.40901523373764903,0.5686038462261056,0.022380920036245342,REPUBLICAN,0.5686038462261056,0.40901523373764903
