year,state,county_name,DEMOCRAT,OTHER,REPUBLICAN,TOTAL,DEMOCRAT_%,REPUBLICAN_%,OTHER_%
2004,MINNESOTA,MARSHALL,2308,67,3187,5562,0.4149586479683567,0.5729953254225099,0.012046026609133405
2004,MINNESOTA,MARTIN,4590,146,6311,11047,0.4154974201140581,0.5712863220783924,0.01321625780754956
2004,MINNESOTA,MCLEOD,6712,293,11407,18412,0.3645448620464914,0.6195416033021942,0.01591353465131436
2004,MINNESOTA,MEEKER,5292,188,6854,12334,0.42905788876276957,0.5556996919085455,0.015242419328684935
2004,MINNESOTA,MILLE LACS,5677,194,7194,13065,0.43451970914657484,0.5506314580941447,0.01484883275928052
2004,MINNESOTA,MORRISON,6794,266,9698,16758,0.40541830767394677,0.5787086764530374,0.015873015873015872
2004,MINNESOTA,MOWER,12334,297,7591,20222,0.6099297794481258,0.37538324596973593,0.014686974582138265
2004,MINNESOTA,MURRAY,2218,61,2719,4998,0.44377751100440177,0.5440176070428171,0.012204881952781112
2004,MINNESOTA,NICOLLET,8797,255,8689,17741,0.49585705428104393,0.4897694605715574,0.014373485147398682
2004,MINNESOTA,NOBLES,3898,147,5159,9204,0.4235115167318557,0.5605171664493699,0.015971316818774447
2004,MINNESOTA,NORMAN,1954,62,1794,3810,0.5128608923884515,0.47086614173228347,0.01627296587926509
2004,MINNESOTA,OLMSTED,33285,920,37371,71576,0.46503017771319993,0.522116351849782,0.012853470437017995
2004,MINNESOTA,OTTER TAIL,12038,406,19734,32178,0.3741065324134502,0.6132761514077941,0.012617316178755672
2004,MINNESOTA,PENNINGTON,3117,133,3767,7017,0.44420692603676787,0.5368391050306399,0.018953968932592276
2004,MINNESOTA,PINE,7228,257,7033,14518,0.49786471965835516,0.4844331175092988,0.017702162832346054
2004,MINNESOTA,PIPESTONE,1900,66,3066,5032,0.37758346581875996,0.6093004769475358,0.013116057233704292
2004,MINNESOTA,POLK,6729,215,8724,15668,0.42947408731171816,0.5568036762828695,0.013722236405412305
2004,MINNESOTA,POPE,3301,96,3303,6700,0.4926865671641791,0.4929850746268657,0.014328358208955224
2004,MINNESOTA,RAMSEY,171846,3635,97096,272577,0.6304493776070615,0.3562149410992123,0.013335681293726176
2004,MINNESOTA,RED LAKE,963,49,1164,2176,0.44255514705882354,0.5349264705882353,0.022518382352941176
2004,MINNESOTA,REDWOOD,3104,137,4898,8139,0.3813736331244625,0.6017938321661138,0.016832534709423762
2004,MINNESOTA,RENVILLE,3787,132,4430,8349,0.45358725595879745,0.5306024673613606,0.015810276679841896
2004,MINNESOTA,RICE,16425,439,13881,30745,0.5342332086518133,0.45148804683688404,0.01427874451130265
2004,MINNESOTA,ROCK,2000,80,3111,5191,0.38528221922558276,0.599306492005394,0.015411288769023309
2004,MINNESOTA,ROSEAU,2442,114,5355,7911,0.3086841107318923,0.676905574516496,0.01441031475161168
2004,MINNESOTA,SAINT LOUIS,77694,1481,39866,119041,0.6526658882233852,0.3348930200519149,0.012441091724699893
2004,MINNESOTA,SCOTT,23958,626,36055,60639,0.3950922673526938,0.5945843434093571,0.010323389237949175
2004,MINNESOTA,SHERBURNE,15816,456,25182,41454,0.38153133593863076,0.6074685193226227,0.011000144738746562
2004,MINNESOTA,SIBLEY,3109,171,4669,7949,0.3911183796703988,0.5873694804377909,0.021512139891810292
2004,MINNESOTA,STEARNS,32659,1192,41726,75577,0.4321288222607407,0.5520991836140625,0.01577199412519682
2004,MINNESOTA,STEELE,7994,312,10389,18695,0.42760096282428456,0.5557100829098689,0.016688954265846483
2004,MINNESOTA,STEVENS,2821,98,3030,5949,0.47419734409144393,0.5093292990418558,0.016473356866700286
2004,MINNESOTA,SWIFT,3165,89,2481,5735,0.5518744551002616,0.43260680034873583,0.015518744551002616
2004,MINNESOTA,TODD,5034,235,6945,12214,0.412149991812674,0.5686097920419191,0.01924021614540691
2004,MINNESOTA,TRAVERSE,1026,39,1076,2141,0.47921531994395145,0.5025688930406352,0.01821578701541336
2004,MINNESOTA,WABASHA,5548,167,6120,11835,0.4687790452049007,0.5171102661596958,0.014110688635403464
2004,MINNESOTA,WADENA,2791,88,4214,7093,0.3934865360214296,0.5941068659241505,0.01240659805441985
2004,MINNESOTA,WASECA,4179,164,5457,9800,0.42642857142857143,0.5568367346938775,0.01673469387755102
2004,MINNESOTA,WASHINGTON,61395,1303,65751,128449,0.47797180203816303,0.5118840940762481,0.010144103885588833
2004,MINNESOTA,WATONWAN,2514,99,2970,5583,0.4502955400322407,0.5319720580333154,0.017732401934443847
2004,MINNESOTA,WILKIN,1169,55,2303,3527,0.33144315282109443,0.6529628579529345,0.01559398922597108
2004,MINNESOTA,WINONA,14231,489,12686,27406,0.5192658541925126,0.4628913376632854,0.017842808144202
2004,MINNESOTA,WRIGHT,22618,740,36176,59534,0.37991735814828503,0.6076527698458024,0.012429872005912588
2004,MINNESOTA,YELLOW MEDICINE,2799,81,2878,5758,0.48610628690517543,0.4998263285863147,0.0140673845085099
2004,MISSISSIPPI,ADAMS,7844,45,6487,14376,0.5456316082359488,0.45123817473567057,0.0031302170283806345
2004,MISSISSIPPI,ALCORN,5425,151,8605,14181,0.3825541217121501,0.6067978280798251,0.010648050208024822
2004,MISSISSIPPI,AMITE,2973,38,4106,7117,0.41773219052971755,0.5769284811015878,0.005339328368694675
2004,MISSISSIPPI,ATTALA,3014,49,4882,7945,0.3793580868470736,0.6144745122718691,0.006167400881057269
2004,MISSISSIPPI,BENTON,2234,33,1962,4229,0.5282572712225112,0.4639394655947032,0.007803263182785528
2004,MISSISSIPPI,BOLIVAR,8560,145,4722,13427,0.637521412080137,0.3516794518507485,0.01079913606911447
2004,MISSISSIPPI,CALHOUN,2211,24,4096,6331,0.3492339282893698,0.6469752013899858,0.003790870320644448
2004,MISSISSIPPI,CARROLL,1897,28,3652,5577,0.3401470324547248,0.6548323471400395,0.00502062040523579
2004,MISSISSIPPI,CHICKASAW,4078,72,4193,8343,0.488793000119861,0.5025770106676255,0.008629989212513484
2004,MISSISSIPPI,CHOCTAW,1290,20,2598,3908,0.33009211873080857,0.6647901740020471,0.00511770726714432
2004,MISSISSIPPI,CLAIBORNE,4338,42,941,5321,0.8152602894192821,0.17684645743281338,0.00789325314790453
2004,MISSISSIPPI,CLARKE,2377,34,5027,7438,0.3195751546114547,0.6758537241193869,0.004571121269158376
2004,MISSISSIPPI,CLAY,4732,46,4333,9111,0.5193721874657008,0.4755789704752497,0.005048842059049501
2004,MISSISSIPPI,COAHOMA,6741,132,3643,10516,0.641023202738684,0.346424496006086,0.012552301255230125
2004,MISSISSIPPI,COPIAH,4902,54,6316,11272,0.43488289567068844,0.5603264726756565,0.004790631653655075
2004,MISSISSIPPI,COVINGTON,3135,49,5010,8194,0.38259702221137415,0.611422992433488,0.005979985355137905
2004,MISSISSIPPI,DESOTO,13247,297,35437,48981,0.2704518078438578,0.7234846164839428,0.0060635756721994245
2004,MISSISSIPPI,FORREST,9781,189,15966,25936,0.3771206045650833,0.6155922270203578,0.007287168414558914
2004,MISSISSIPPI,FRANKLIN,1566,24,2883,4473,0.3501006036217304,0.6445338698859826,0.0053655264922870555
2004,MISSISSIPPI,GEORGE,1715,53,6182,7950,0.21572327044025158,0.7776100628930818,0.006666666666666667
2004,MISSISSIPPI,GREENE,1419,29,3827,5275,0.2690047393364929,0.7254976303317535,0.005497630331753554
2004,MISSISSIPPI,GRENADA,4154,52,5844,10050,0.41333333333333333,0.5814925373134329,0.005174129353233831
2004,MISSISSIPPI,HANCOCK,5023,195,12332,17550,0.2862108262108262,0.7026780626780627,0.011111111111111112
2004,MISSISSIPPI,HARRISON,22555,474,38781,61810,0.36490859084290567,0.6274227471282964,0.007668662028797929
2004,MISSISSIPPI,HINDS,51370,626,34269,86265,0.5954906393091056,0.3972526517127456,0.0072567089781487275
2004,MISSISSIPPI,HOLMES,6170,49,1925,8144,0.7576129666011788,0.2363703339882122,0.006016699410609038
2004,MISSISSIPPI,HUMPHREYS,2975,50,1626,4651,0.6396473876585681,0.34960223607826274,0.010750376263169211
2004,MISSISSIPPI,ISSAQUENA,510,15,437,962,0.5301455301455301,0.45426195426195426,0.015592515592515593
2004,MISSISSIPPI,ITAWAMBA,2771,74,6751,9596,0.28876615256356813,0.7035223009587328,0.0077115464776990415
2004,MISSISSIPPI,JACKSON,15046,333,34035,49414,0.3044886064678026,0.6887724126765694,0.006738980855627959
2004,MISSISSIPPI,JASPER,4081,37,3808,7926,0.5148877113298006,0.4804441079989907,0.004668180671208681
2004,MISSISSIPPI,JEFFERSON,2798,15,627,3440,0.8133720930232559,0.18226744186046512,0.00436046511627907
2004,MISSISSIPPI,JEFFERSON DAVIS,2955,138,2667,5760,0.5130208333333334,0.4630208333333333,0.023958333333333335
2004,MISSISSIPPI,JONES,7344,142,19032,26518,0.2769439625914473,0.7177011841013651,0.005354853307187571
2004,MISSISSIPPI,KEMPER,2454,28,2107,4589,0.5347570276748747,0.4591414251470909,0.00610154717803443
2004,MISSISSIPPI,LAFAYETTE,6218,166,9004,15388,0.40408110215752535,0.5851312711203536,0.010787626722121134
2004,MISSISSIPPI,LAMAR,3876,130,16288,20294,0.19099241155021188,0.8026017542130679,0.006405834236720213
2004,MISSISSIPPI,LAUDERDALE,10026,134,19395,29555,0.3392319404500085,0.6562341397394688,0.004533919810522754
2004,MISSISSIPPI,LAWRENCE,2355,48,4119,6522,0.3610855565777369,0.6315547378104875,0.007359705611775529
2004,MISSISSIPPI,LEAKE,3212,35,4926,8173,0.39300134589502017,0.6027162608589257,0.0042823932460540805
2004,MISSISSIPPI,LEE,9895,237,19878,30010,0.32972342552482503,0.662379206931023,0.00789736754415195
2004,MISSISSIPPI,LEFLORE,7240,17,4427,11684,0.6196508045190003,0.37889421431016773,0.001454981170831907
2004,MISSISSIPPI,LINCOLN,4372,65,9889,14326,0.3051793941086137,0.6902834008097166,0.004537205081669692
2004,MISSISSIPPI,LOWNDES,7904,202,12642,20748,0.38095238095238093,0.6093117408906883,0.009735878156930788
2004,MISSISSIPPI,MADISON,12942,191,24015,37148,0.34839022289221494,0.6464681813287391,0.0051415957790459784
2004,MISSISSIPPI,MARION,3828,59,7845,11732,0.3262870780770542,0.6686839413569724,0.005028980565973406
2004,MISSISSIPPI,MARSHALL,8472,82,5932,14486,0.5848405356896313,0.4094988264531272,0.0056606378572414745
2004,MISSISSIPPI,MONROE,6149,87,9223,15459,0.39776182159259976,0.5966103887702956,0.005627789637104599
2004,MISSISSIPPI,MONTGOMERY,2422,21,2953,5396,0.44885100074128986,0.5472572275759822,0.0038917716827279467
2004,MISSISSIPPI,NESHOBA,2515,37,7581,10133,0.24819895391295765,0.7481496101845455,0.0036514359024967928
2004,MISSISSIPPI,NEWTON,2274,42,6156,8472,0.26841359773371104,0.726628895184136,0.004957507082152974
2004,MISSISSIPPI,NOXUBEE,4293,29,1698,6020,0.7131229235880399,0.28205980066445185,0.0048172757475083055
2004,MISSISSIPPI,OKTIBBEHA,4178,79,5485,9742,0.4288647095052351,0.5630260726750154,0.008109217819749538
2004,MISSISSIPPI,PANOLA,6540,56,6734,13330,0.490622655663916,0.5051762940735184,0.0042010502625656415
2004,MISSISSIPPI,PEARL RIVER,4392,117,14612,19121,0.2296950996286805,0.764185973536949,0.006118926834370588
2004,MISSISSIPPI,PERRY,1259,22,3729,5010,0.25129740518962074,0.744311377245509,0.004391217564870259
2004,MISSISSIPPI,PIKE,7578,90,8547,16215,0.4673450508788159,0.527104532839963,0.005550416281221091
2004,MISSISSIPPI,PONTOTOC,2591,95,8375,11061,0.2342464514962481,0.7571648133080192,0.008588735195732755
2004,MISSISSIPPI,PRENTISS,3306,67,6503,9876,0.3347509113001215,0.6584649655731065,0.006784123126771973
2004,MISSISSIPPI,QUITMAN,2032,24,1360,3416,0.594847775175644,0.3981264637002342,0.00702576112412178
2004,MISSISSIPPI,RANKIN,10738,656,41971,53365,0.20121802679658954,0.7864892719947532,0.01229270120865736
2004,MISSISSIPPI,SCOTT,3780,31,6364,10175,0.3714987714987715,0.6254545454545455,0.003046683046683047
2004,MISSISSIPPI,SHARKEY,1553,413,1115,3081,0.5040571243102888,0.361895488477767,0.13404738721194417
2004,MISSISSIPPI,SIMPSON,3262,5,6810,10077,0.32370745261486555,0.6757963679666568,0.0004961794184777216
2004,MISSISSIPPI,SMITH,1493,47,5566,7106,0.21010413734871938,0.7832817337461301,0.006614128905150577
2004,MISSISSIPPI,STONE,1502,56,4072,5630,0.26678507992895206,0.7232682060390764,0.00994671403197158
2004,MISSISSIPPI,SUNFLOWER,6057,114,3492,9663,0.6268239677118908,0.3613784538963055,0.011797578391803787
2004,MISSISSIPPI,TALLAHATCHIE,3377,59,2725,6161,0.5481253043337121,0.4422983281934751,0.009576367472812855
2004,MISSISSIPPI,TATE,4279,59,6663,11001,0.38896463957822014,0.6056722116171257,0.005363148804654123
2004,MISSISSIPPI,TIPPAH,2983,82,6048,9113,0.3273345769779436,0.6636672884889718,0.008998134533084604
2004,MISSISSIPPI,TISHOMINGO,2775,102,5288,8165,0.33986527862829147,0.647642375995101,0.012492345376607471
2004,MISSISSIPPI,TUNICA,1934,36,845,2815,0.6870337477797513,0.30017761989342806,0.012788632326820605
2004,MISSISSIPPI,UNION,2710,67,7422,10199,0.2657123247377194,0.727718403765075,0.006569271497205608
2004,MISSISSIPPI,WALTHALL,2550,36,3873,6459,0.3947979563399907,0.5996284254528564,0.00557361820715281
2004,MISSISSIPPI,WARREN,8244,100,11773,20117,0.4098026544713426,0.5852264254113436,0.0049709201173137145
2004,MISSISSIPPI,WASHINGTON,10562,282,7031,17875,0.5908811188811188,0.39334265734265733,0.015776223776223775
2004,MISSISSIPPI,WAYNE,3155,39,5333,8527,0.37000117274539696,0.6254251202064032,0.004573707048199835
2004,MISSISSIPPI,WEBSTER,1318,16,3668,5002,0.26349460215913634,0.7333066773290684,0.003198720511795282
2004,MISSISSIPPI,WILKINSON,2794,31,1563,4388,0.6367365542388331,0.35619872379216044,0.007064721969006381
2004,MISSISSIPPI,WINSTON,3960,47,5375,9382,0.42208484331699,0.5729055638456619,0.005009592837348114
2004,MISSISSIPPI,YALOBUSHA,2656,37,3278,5971,0.44481661363255737,0.5489867693853626,0.006196616982080054
2004,MISSISSIPPI,YAZOO,4798,301,5595,10694,0.4486628015709744,0.523190574153731,0.028146624275294557
2004,MISSOURI,ADAIR,4938,99,6367,11404,0.43300596282006315,0.558312872676254,0.008681164503682918
2004,MISSOURI,ANDREW,3069,62,5135,8266,0.3712799419308009,0.6212194531817082,0.007500604887490926
2004,MISSOURI,ATCHISON,1005,14,2137,3156,0.31844106463878324,0.6771229404309252,0.004435994930291508
2004,MISSOURI,AUDRAIN,4318,71,6294,10683,0.4041935785827951,0.5891603482167931,0.006646073200411869
2004,MISSOURI,BARRY,4223,105,9599,13927,0.30322395347167375,0.6892367344008042,0.007539312127522079
2004,MISSOURI,BARTON,1373,46,4572,5991,0.22917709898180605,0.7631447170756134,0.007678183942580538
2004,MISSOURI,BATES,3398,64,5004,8466,0.4013701866288684,0.5910701630049611,0.007559650366170565
2004,MISSOURI,BENTON,3381,53,5575,9009,0.3752913752913753,0.6188256188256188,0.005883005883005883
2004,MISSOURI,BOLLINGER,1754,39,4102,5895,0.29754028837998303,0.695843935538592,0.0066157760814249365
2004,MISSOURI,BOONE,37643,602,37801,76046,0.49500302448518,0.4970807143044999,0.00791626121032007
2004,MISSOURI,BUCHANAN,17799,339,19812,37950,0.46901185770750986,0.5220553359683795,0.008932806324110672
2004,MISSOURI,BUTLER,4666,79,11696,16441,0.28380268840094885,0.711392251079618,0.004805060519433125
2004,MISSOURI,CALDWELL,1645,30,2593,4268,0.38542642924086223,0.6075445173383318,0.007029053420805998
2004,MISSOURI,CALLAWAY,6559,106,11108,17773,0.3690429302875148,0.6249929668598436,0.005964102852641647
2004,MISSOURI,CAMDEN,6296,101,13122,19519,0.3225575080690609,0.6722680465187766,0.005174445412162509
2004,MISSOURI,CAPE GIRARDEAU,10568,183,23814,34565,0.30574280341385796,0.6889628236655576,0.005294372920584406
2004,MISSOURI,CARROLL,1568,18,3155,4741,0.3307319130985024,0.6654714195317444,0.0037966673697532164
2004,MISSOURI,CARTER,964,18,1797,2779,0.34688736955739474,0.6466354803886291,0.006477150053976251
2004,MISSOURI,CASS,16681,283,27253,44217,0.377253092701902,0.6163466540018545,0.006400253296243526
2004,MISSOURI,CEDAR,1910,55,4238,6203,0.3079155247460906,0.683217797839755,0.008866677414154442
2004,MISSOURI,CHARITON,1892,27,2421,4340,0.4359447004608295,0.5578341013824885,0.006221198156682027
2004,MISSOURI,CHRISTIAN,9059,187,22102,31348,0.2889817532218961,0.7050529539364553,0.00596529284164859
2004,MISSOURI,CLARK,1794,43,1899,3736,0.4801927194860814,0.5082976445396146,0.011509635974304069
2004,MISSOURI,CLAY,44670,597,51193,96460,0.4630935102633216,0.5307173958117354,0.006189093924942981
2004,MISSOURI,CLINTON,4165,88,5287,9540,0.43658280922431864,0.5541928721174004,0.009224318658280923
2004,MISSOURI,COLE,11753,196,24752,36701,0.3202365058172802,0.674423040244135,0.0053404539385847796
2004,MISSOURI,COOPER,2400,50,5058,7508,0.3196590303676079,0.6736814064997336,0.006659563132658497
2004,MISSOURI,CRAWFORD,3632,63,5686,9381,0.38716554738300824,0.6061187506662403,0.006715701950751519
2004,MISSOURI,DADE,1104,22,2963,4089,0.26999266324284665,0.7246270481780387,0.005380288579114698
2004,MISSOURI,DALLAS,2407,64,4788,7259,0.3315883730541397,0.6595949855351977,0.008816641410662625
2004,MISSOURI,DAVIESS,1402,41,2351,3794,0.3695308381655245,0.6196626251976806,0.01080653663679494
2004,MISSOURI,DEKALB,1707,38,2941,4686,0.36427656850192064,0.627614169867691,0.00810926163038839
2004,MISSOURI,DENT,1865,70,4369,6304,0.2958439086294416,0.6930520304568528,0.011104060913705584
2004,MISSOURI,DOUGLAS,1741,88,4498,6327,0.2751699067488541,0.710921447763553,0.013908645487592856
2004,MISSOURI,DUNKLIN,4901,56,6720,11677,0.41971396762867175,0.5754902800376809,0.004795752333647341
2004,MISSOURI,FRANKLIN,18556,333,26429,45318,0.40946202391985526,0.5831899024670109,0.007348073613133854
2004,MISSOURI,GASCONADE,2355,63,4753,7171,0.3284060800446242,0.6628085343745642,0.008785385580811602
2004,MISSOURI,GENTRY,1201,26,2085,3312,0.3626207729468599,0.6295289855072463,0.00785024154589372
2004,MISSOURI,GREENE,46657,724,77885,125266,0.3724633978892916,0.6217569013140039,0.0057797007967046125
2004,MISSOURI,GRUNDY,1561,75,3172,4808,0.3246672212978369,0.6597337770382695,0.01559900166389351
2004,MISSOURI,HARRISON,1279,40,2729,4048,0.3159584980237154,0.6741600790513834,0.009881422924901186
2004,MISSOURI,HENRY,4461,55,6361,10877,0.41013147007446904,0.5848119885997978,0.0050565413257331986
2004,MISSOURI,HICKORY,2043,32,2791,4866,0.4198520345252774,0.5735717221537197,0.006576243321002877
2004,MISSOURI,HOLT,811,16,1864,2691,0.3013749535488666,0.6926793013749536,0.005945745076179859
2004,MISSOURI,HOWARD,1972,34,2915,4921,0.40073155862629545,0.5923592765698029,0.006909164803901646
2004,MISSOURI,HOWELL,5118,164,11097,16379,0.3124732889675804,0.6775138897368582,0.01001282129556139
2004,MISSOURI,IRON,2157,45,2477,4679,0.46099593930326993,0.5293866210728788,0.00961743962385125
2004,MISSOURI,JACKSON,79029,1102,94439,174570,0.45270665062725557,0.5409806954230395,0.00631265394970499
2004,MISSOURI,JASPER,13002,237,31846,45085,0.2883885993124099,0.7063546634135521,0.005256737274037929
2004,MISSOURI,JEFFERSON,46057,583,46624,93264,0.4938347057814376,0.49991422199348085,0.006251072225081489
2004,MISSOURI,JOHNSON,7790,189,12257,20236,0.3849575014825064,0.6057027080450682,0.00933979047242538
2004,MISSOURI,KANSAS CITY,104625,737,36061,141423,0.7398018709827963,0.25498681261180994,0.005211316405393748
2004,MISSOURI,KNOX,761,10,1207,1978,0.38473205257836196,0.6102123356926188,0.005055611729019211
2004,MISSOURI,LACLEDE,4213,78,10578,14869,0.2833411796354832,0.7114130069271639,0.0052458134373528816
2004,MISSOURI,LAFAYETTE,6412,114,9656,16182,0.39624273884563094,0.5967123964899271,0.0070448646644419724
2004,MISSOURI,LAWRENCE,4506,106,11194,15806,0.285081614576743,0.7082120713653043,0.006706314057952676
2004,MISSOURI,LEWIS,1754,28,2862,4644,0.3776916451335056,0.6162790697674418,0.006029285099052541
2004,MISSOURI,LINCOLN,8368,155,11316,19839,0.42179545339986896,0.5703916528050809,0.007812893795050154
2004,MISSOURI,LINN,2440,36,3422,5898,0.4136995591726009,0.5801966768396066,0.006103763987792472
2004,MISSOURI,LIVINGSTON,2278,39,4029,6346,0.35896627797037506,0.6348881184998424,0.00614560352978254
2004,MISSOURI,MACON,2856,41,4673,7570,0.37727873183619554,0.6173051519154558,0.005416116248348745
2004,MISSOURI,MADISON,1972,41,2905,4918,0.40097600650671006,0.590687271248475,0.008336722244814965
2004,MISSOURI,MARIES,1563,36,2825,4424,0.3533001808318264,0.6385623869801085,0.0081374321880651
2004,MISSOURI,MARION,4568,70,7815,12453,0.3668192403436923,0.6275596241869429,0.005621135469364812
2004,MISSOURI,MCDONALD,2215,67,5443,7725,0.2867313915857605,0.7045954692556634,0.008673139158576051
2004,MISSOURI,MERCER,582,28,1207,1817,0.3203082003302146,0.6642817831590534,0.015410016510731976
2004,MISSOURI,MILLER,2959,75,7797,10831,0.27319730403471515,0.7198781275967131,0.006924568368571692
2004,MISSOURI,MISSISSIPPI,2374,21,2903,5298,0.4480936202340506,0.5479426198565497,0.003963759909399773
2004,MISSOURI,MONITEAU,1913,35,4743,6691,0.28590644148856675,0.7088626513226722,0.005230907188761022
2004,MISSOURI,MONROE,1647,28,2632,4307,0.3824007429765498,0.611098212212677,0.00650104481077316
2004,MISSOURI,MONTGOMERY,2147,50,3563,5760,0.37274305555555554,0.6185763888888889,0.008680555555555556
2004,MISSOURI,MORGAN,3053,61,5657,8771,0.3480788963630145,0.6449663664348421,0.006954737202143427
2004,MISSOURI,NEW MADRID,3716,37,4154,7907,0.46996332363728344,0.525357278360946,0.004679398001770583
2004,MISSOURI,NEWTON,6564,138,17187,23889,0.27477081501946504,0.7194524676629411,0.005776717317593872
2004,MISSOURI,NODAWAY,3830,63,6226,10119,0.3784958988042297,0.6152781895444214,0.006225911651348948
2004,MISSOURI,OREGON,1823,81,2769,4673,0.3901134175048149,0.5925529638347956,0.01733361866038947
2004,MISSOURI,OSAGE,1673,23,4975,6671,0.25078698845750264,0.7457652525858193,0.003447758956678159
2004,MISSOURI,OZARK,1561,63,3083,4707,0.33163373698746546,0.6549819417888252,0.01338432122370937
2004,MISSOURI,PEMISCOT,3381,27,3398,6806,0.49676755803702616,0.4992653540993241,0.0039670878636497205
2004,MISSOURI,PERRY,2621,43,5583,8247,0.31781253789256697,0.6769734448890505,0.005214017218382442
2004,MISSOURI,PETTIS,5801,92,11603,17496,0.33156149977137633,0.6631801554641061,0.005258344764517604
2004,MISSOURI,PHELPS,6666,160,11874,18700,0.3564705882352941,0.6349732620320856,0.008556149732620321
2004,MISSOURI,PIKE,3670,56,4314,8040,0.4564676616915423,0.5365671641791044,0.006965174129353234
2004,MISSOURI,PLATTE,18412,256,23302,41970,0.4386943054562783,0.5552060995949488,0.006099594948772933
2004,MISSOURI,POLK,3775,92,8586,12453,0.30313980566931664,0.6894724162852325,0.007387778045450895
2004,MISSOURI,PULASKI,3551,52,8618,12221,0.2905654201783815,0.7051796088699779,0.004254970951640619
2004,MISSOURI,PUTNAM,772,13,1660,2445,0.31574642126789365,0.6789366053169734,0.005316973415132925
2004,MISSOURI,RALLS,2031,17,2986,5034,0.4034564958283671,0.5931664680174811,0.003377036154151768
2004,MISSOURI,RANDOLPH,3586,61,6551,10198,0.3516375759952932,0.6423808589919592,0.005981565012747598
2004,MISSOURI,RAY,5034,81,5673,10788,0.46662958843159064,0.5258620689655172,0.007508342602892102
2004,MISSOURI,REYNOLDS,1449,19,1896,3364,0.4307372175980975,0.5636147443519619,0.005648038049940547
2004,MISSOURI,RIPLEY,1907,53,3693,5653,0.33734300371484166,0.6532814434813373,0.00937555280382098
2004,MISSOURI,SALINE,4479,71,5389,9939,0.4506489586477513,0.5422074655397927,0.007143575812455981
2004,MISSOURI,SCHUYLER,894,13,1124,2031,0.4401772525849335,0.5534219596258001,0.006400787789266372
2004,MISSOURI,SCOTLAND,828,17,1352,2197,0.37687756030951297,0.6153846153846154,0.007737824305871643
2004,MISSOURI,SCOTT,6057,61,11330,17448,0.34714580467675377,0.6493580926180651,0.0034961027051811098
2004,MISSOURI,SHANNON,1618,38,2511,4167,0.3882889368850492,0.6025917926565875,0.00911927045836333
2004,MISSOURI,SHELBY,1201,21,2280,3502,0.34294688749286123,0.6510565391205025,0.005996573386636208
2004,MISSOURI,ST. CHARLES,66855,807,95826,163488,0.4089290957134469,0.5861347621843805,0.004936142102172637
2004,MISSOURI,ST. CLAIR,1841,26,3098,4965,0.3707955689828802,0.6239677744209466,0.0052366565961732125
2004,MISSOURI,ST. FRANCOIS,10748,98,12087,22933,0.468669602755854,0.5270570793180134,0.004273317926132648
2004,MISSOURI,ST. LOUIS CITY,116133,712,27793,144638,0.802921777126343,0.1921555884345746,0.004922634439082398
2004,MISSOURI,ST. LOUIS COUNTY,295284,2730,244969,542983,0.5438181305860404,0.4511540876970366,0.005027781716922998
2004,MISSOURI,STE. GENEVIEVE,4281,74,3791,8146,0.525534004419347,0.4653817824699239,0.009084213110729192
2004,MISSOURI,STODDARD,3946,64,9242,13252,0.2977663748868095,0.6974041654089949,0.004829459704195593
2004,MISSOURI,STONE,4578,77,10534,15189,0.30140233063401145,0.6935282112054777,0.005069458160510896
2004,MISSOURI,SULLIVAN,1178,31,1880,3089,0.3813531887342182,0.6086112010359339,0.010035610229847848
2004,MISSOURI,TANEY,5601,101,13578,19280,0.29050829875518674,0.7042531120331951,0.005238589211618257
2004,MISSOURI,TEXAS,3664,120,7234,11018,0.3325467416954075,0.6565619894717735,0.010891268832819023
2004,MISSOURI,VERNON,3206,54,5732,8992,0.3565391459074733,0.6374555160142349,0.006005338078291815
2004,MISSOURI,WARREN,5461,88,7883,13432,0.40656640857653364,0.586882072662299,0.006551518761167362
2004,MISSOURI,WASHINGTON,4459,78,4641,9178,0.48583569405099153,0.5056657223796034,0.0084985835694051
2004,MISSOURI,WAYNE,2250,35,3919,6204,0.36266924564796904,0.6316892327530625,0.005641521598968408
2004,MISSOURI,WEBSTER,4657,93,10194,14944,0.3116300856531049,0.6821466809421841,0.006223233404710921
2004,MISSOURI,WORTH,436,5,691,1132,0.38515901060070673,0.6104240282685512,0.00441696113074205
2004,MISSOURI,WRIGHT,2188,68,6090,8346,0.2621615144979631,0.7296908698777858,0.008147615624251139
2004,MONTANA,BEAVERHEAD,1103,72,3067,4242,0.26001885902876004,0.723008015087223,0.016973125884016973
2004,MONTANA,BIG HORN,2215,68,2028,4311,0.5138019021108792,0.4704244954766875,0.01577360241243331
2004,MONTANA,BLAINE,1300,44,1424,2768,0.46965317919075145,0.5144508670520231,0.015895953757225433
2004,MONTANA,BROADWATER,533,42,1778,2353,0.2265193370165746,0.7556311092222694,0.017849553761155972
2004,MONTANA,CARBON,1847,132,3342,5321,0.34711520390903966,0.628077429054689,0.02480736703627138
2004,MONTANA,CARTER,76,10,623,709,0.1071932299012694,0.8787023977433004,0.014104372355430184
2004,MONTANA,CASCADE,13701,730,19028,33459,0.40948623688693625,0.5686960160196061,0.021817747093457664
2004,MONTANA,CHOUTEAU,946,62,1913,2921,0.32386169120164326,0.6549127011297501,0.021225607668606643
